MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
306132000,2023-07-23T22:48:47Z,40.83836,-65.21679,9.6,247.2,244,TRIUMPH,IMO8902967,PJCS,79,0,217,45,10.6,79,A
306132000,2023-07-23T22:52:17Z,40.83433,-65.22779,9.5,242.9,244,TRIUMPH,IMO8902967,PJCS,79,0,217,45,10.6,79,A
306132000,2023-07-23T22:53:28Z,40.83297,-65.2315,9.5,243.9,244,TRIUMPH,IMO8902967,PJCS,79,0,217,45,10.6,79,A
306132000,2023-07-23T22:55:28Z,40.83065,-65.23774,9.4,244.5,244,TRIUMPH,IMO8902967,PJCS,79,0,217,45,10.6,79,A
306132000,2023-07-23T23:02:06Z,40.82288,-65.25832,9.5,244.8,246,TRIUMPH,IMO8902967,PJCS,79,0,217,45,10.6,79,A
306132000,2023-07-23T23:03:47Z,40.82097,-65.26368,9.5,245.1,246,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-23T23:05:28Z,40.81904,-65.26894,9.5,244,245,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-23T23:06:47Z,40.81748,-65.27313,9.5,244.2,246,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-23T23:08:28Z,40.81558,-65.2784,9.5,244.2,245,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-23T23:29:06Z,40.79155,-65.34494,9.8,244.9,246,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-23T23:33:48Z,40.78609,-65.36041,9.9,244.8,246,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-23T23:34:58Z,40.78475,-65.36428,9.9,245.6,247,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-23T23:40:16Z,40.77886,-65.38211,10,246.3,246,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-23T23:53:58Z,40.7635,-65.42829,9.8,247.3,247,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-23T23:59:07Z,40.75794,-65.4453,9.7,247.1,247,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T00:01:08Z,40.75577,-65.45182,9.7,246.2,246,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T00:24:27Z,40.72934,-65.52542,9.2,244.3,245,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T02:37:28Z,40.58413,-65.9312,9.1,244.2,245,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T02:38:37Z,40.58292,-65.93468,9.1,244.9,245,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T02:41:37Z,40.57976,-65.94378,9.1,245.6,245,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T02:44:47Z,40.57641,-65.95344,9.1,245.7,244,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T02:46:06Z,40.575,-65.95745,9.1,245.4,244,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T02:47:16Z,40.57379,-65.96104,9.2,246.2,244,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T02:48:47Z,40.57221,-65.9657,9.2,245.4,244,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T02:51:27Z,40.56939,-65.97389,9.2,247.5,244,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T02:52:47Z,40.56801,-65.97802,9.2,246.4,245,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T02:53:56Z,40.56683,-65.98159,9.2,246.8,245,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T02:55:17Z,40.5655,-65.98574,9.2,246.7,244,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T02:56:27Z,40.56431,-65.98945,9.2,248.1,245,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T02:57:56Z,40.56284,-65.99408,9.2,246.6,244,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T02:58:57Z,40.56182,-65.99716,9.2,246.7,244,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T03:00:07Z,40.56061,-66.00076,9.2,246.4,245,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T03:01:27Z,40.55923,-66.0049,9.2,247,245,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T03:02:36Z,40.55809,-66.00853,9.3,246.5,245,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T03:04:07Z,40.55651,-66.01327,9.3,246.7,244,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T03:05:17Z,40.55537,-66.01686,9.3,247.2,245,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T03:11:06Z,40.54956,-66.03514,9.2,245.8,244,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T03:12:26Z,40.54815,-66.03927,9.2,246.8,248,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T03:13:37Z,40.547110000000004,-66.04297,9.2,250.3,250,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T03:14:48Z,40.54616,-66.04676,9.1,252,250,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T03:16:08Z,40.54514,-66.05105,9.2,254.9,253,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T03:17:27Z,40.54436,-66.05539,9.2,257,254,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T03:19:27Z,40.54327,-66.06198,9.2,259.1,256,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T03:23:06Z,40.54163,-66.07414,9.2,262.4,261,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T03:24:37Z,40.54115,-66.07922,9.2,263.1,262,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T03:26:18Z,40.54073,-66.08482,9.1,265.7,265,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T03:27:37Z,40.54051,-66.08928,9.1,266.9,266,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T03:30:27Z,40.54015,-66.0987,9.1,266.6,267,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T03:41:06Z,40.54006,-66.13375,9,270.8,271,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T03:42:27Z,40.54017,-66.13817,8.9,271.1,269,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T03:43:48Z,40.54021,-66.14252,8.9,269.5,269,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T03:45:07Z,40.54024,-66.14687,8.9,270.7,269,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T03:46:27Z,40.5403,-66.15116,8.8,271,269,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T03:47:37Z,40.54034,-66.15496,8.8,272,269,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T03:48:47Z,40.54035,-66.15871,8.8,271.2,269,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T03:49:57Z,40.54042,-66.16242,8.8,271.1,269,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T03:51:07Z,40.54048,-66.16627,8.8,270.7,269,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T03:52:17Z,40.54049,-66.17004,8.8,270.8,268,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T03:53:26Z,40.54051,-66.17364,8.8,270,268,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T03:54:38Z,40.54044,-66.17751,8.8,269.2,268,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T03:55:46Z,40.54047,-66.18123,8.8,270.3,268,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T03:56:58Z,40.54051,-66.1851,8.8,270.4,268,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T03:58:07Z,40.54052,-66.1888,8.8,270,268,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T03:59:17Z,40.54049,-66.19251,8.8,269.7,268,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T04:00:16Z,40.54049,-66.19574,8.8,270.6,268,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T04:01:27Z,40.54053,-66.19954,8.8,271,268,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T04:02:37Z,40.54054,-66.20325,8.8,268.9,268,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T04:03:48Z,40.5405,-66.20704,8.8,269.6,268,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T04:05:48Z,40.54053,-66.21346,8.7,270.9,268,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T04:07:17Z,40.54057,-66.21819,8.8,271.2,268,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T04:08:48Z,40.54063,-66.22298,8.8,270.1,268,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T04:09:57Z,40.54064,-66.22673,8.8,270.2,268,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T04:11:06Z,40.54068,-66.23045,8.8,270.5,268,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T04:12:27Z,40.54074,-66.2348,8.8,271.1,268,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T04:13:37Z,40.54077,-66.23856,8.8,270.8,268,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T04:14:38Z,40.54082,-66.24178,8.8,271.3,268,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T04:15:47Z,40.54083,-66.24554,8.8,270.2,267,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T04:17:07Z,40.54086,-66.24981,8.8,270.2,267,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T04:18:17Z,40.54084,-66.25349,8.8,270.9,267,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T04:19:37Z,40.54087,-66.25779,8.8,270.7,267,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T04:20:48Z,40.54093,-66.26153,8.7,271.2,267,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T04:21:57Z,40.54092,-66.26517,8.8,269.8,267,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T04:23:07Z,40.54087,-66.26886,8.8,267.8,267,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T04:24:26Z,40.54089,-66.27308,8.8,270.2,268,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T04:25:27Z,40.54088,-66.27631,8.8,267.7,267,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T04:26:38Z,40.54087,-66.28011,8.6,269.6,268,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T04:27:57Z,40.54087,-66.28433,8.7,269.1,267,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T04:29:16Z,40.54081,-66.28853,8.6,270,268,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T04:30:27Z,40.54082,-66.29228,8.6,270,268,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T04:32:08Z,40.54077,-66.29754,8.6,268.8,268,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T04:33:38Z,40.5407,-66.30232,8.7,270.1,268,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T04:34:57Z,40.54062,-66.30657,8.7,269,268,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T04:41:27Z,40.54031,-66.32714,8.6,267.9,267,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T04:42:57Z,40.5402,-66.33187,8.6,267.7,267,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T04:44:36Z,40.54,-66.33716,8.7,266.5,268,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T04:46:36Z,40.53973,-66.34349,8.7,266.4,268,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T04:47:47Z,40.53959,-66.34725,8.6,267.3,268,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T04:48:57Z,40.53949,-66.35087,8.6,268,268,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T04:50:07Z,40.53936,-66.35456,8.5,266.9,267,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T04:51:18Z,40.53917,-66.35821,8.5,265.7,268,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T04:53:07Z,40.53882,-66.36393,8.5,265.3,268,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T04:54:18Z,40.53862,-66.36754,8.5,266,268,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T04:55:36Z,40.53838,-66.3716,8.5,265.5,268,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T04:56:57Z,40.53814,-66.37578,8.5,265.8,268,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T04:58:07Z,40.53791,-66.37943,8.5,266.4,268,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T04:59:17Z,40.53775,-66.38303,8.4,265.5,267,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T05:00:07Z,40.5376,-66.38562,8.4,265.4,267,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T05:01:27Z,40.5374,-66.3897,8.4,265.5,267,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T05:02:36Z,40.53715,-66.39328,8.4,265.7,267,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T05:03:57Z,40.53689,-66.39739,8.4,266.2,270,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T05:05:17Z,40.53668,-66.40153,8.4,268.3,271,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T05:06:27Z,40.53665,-66.40503,8.3,269,271,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T05:07:48Z,40.53661,-66.40922,8.3,269.5,271,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T05:09:07Z,40.53654,-66.41322,8.3,268.9,271,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T05:10:17Z,40.53647,-66.41681,8.4,269,270,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T05:11:58Z,40.53638,-66.42198,8.4,269.2,271,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T05:14:07Z,40.53639,-66.42861,8.4,270.6,272,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T05:15:27Z,40.53643,-66.43281,8.5,270.8,273,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T05:16:47Z,40.53654,-66.43694,8.6,272.2,272,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T05:17:58Z,40.53657,-66.44073,8.6,270.9,272,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T05:19:07Z,40.53662,-66.44438,8.6,270.3,273,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T05:20:26Z,40.53665,-66.44853,8.6,271.5,273,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T05:21:37Z,40.5367,-66.45228,8.6,271,273,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T05:22:38Z,40.53673,-66.45544,8.6,270.6,273,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T05:23:47Z,40.53677,-66.45912,8.6,270.5,273,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T05:24:57Z,40.53683,-66.46277,8.5,271.1,273,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T05:26:06Z,40.53691,-66.46639,8.6,271.6,273,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T05:27:27Z,40.53696,-66.47062,8.6,271.2,272,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T05:28:28Z,40.53701,-66.47383,8.6,270.6,272,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T05:29:48Z,40.53709,-66.47805,8.6,271.7,272,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T05:31:07Z,40.53719,-66.4822,8.5,270.8,273,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T05:32:16Z,40.53724,-66.4858,8.5,271.8,273,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T05:33:28Z,40.53733,-66.48948,8.5,271.6,272,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T05:34:37Z,40.53742,-66.49315,8.5,271.6,272,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T05:35:48Z,40.53747,-66.4968,8.6,270.6,272,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T05:37:07Z,40.53751,-66.50098,8.5,271.6,272,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T05:38:08Z,40.53756,-66.50413,8.5,271.7,272,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T05:39:18Z,40.53764,-66.50778,8.5,272.3,273,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T05:40:27Z,40.53773,-66.51144,8.5,271.8,272,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T05:41:37Z,40.53783,-66.51507,8.5,271.4,272,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T05:43:17Z,40.53791,-66.52024,8.5,271.5,273,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T05:44:28Z,40.53798,-66.524,8.6,272.6,273,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T05:45:47Z,40.53815,-66.52815,8.6,272.1,272,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T05:47:27Z,40.53828,-66.5335,8.8,272.8,272,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T05:48:37Z,40.53839,-66.53726,8.8,272,272,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T05:49:48Z,40.53851,-66.54099,8.8,272.6,273,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T05:51:08Z,40.5387,-66.54532,8.8,272.7,272,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T05:52:17Z,40.53875,-66.549,8.9,271.2,272,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T05:53:26Z,40.53884,-66.5528,8.9,271.9,273,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T05:54:37Z,40.53897,-66.55661,8.9,272.9,273,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T05:55:48Z,40.53912,-66.56045,8.9,272.7,272,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T05:56:58Z,40.53924,-66.56427,9,272.2,272,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T05:58:06Z,40.53929,-66.56803,9,271.6,272,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T05:59:17Z,40.53936,-66.57193,9,271.8,272,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T06:00:28Z,40.53948,-66.57586,9,271.6,273,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T06:01:38Z,40.53961,-66.57971,9,272.1,273,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T06:02:47Z,40.53972,-66.5835,9,272,272,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T06:03:57Z,40.53981,-66.58735,9,271.7,273,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T06:05:18Z,40.53992,-66.59179,9,271.3,273,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T06:06:26Z,40.53999,-66.59555,9,271.6,272,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T06:07:47Z,40.5401,-66.60001,9,271.6,273,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T06:08:48Z,40.54017,-66.60328,9,271.9,272,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T06:10:08Z,40.54024,-66.60766,9,271.6,273,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T06:11:17Z,40.5403,-66.6115,9,271.3,273,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T06:12:27Z,40.54039,-66.61535,9,271.2,273,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T06:13:37Z,40.54052,-66.61919,9,271.8,273,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T06:14:38Z,40.54059,-66.6226,9,272.1,273,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T06:15:56Z,40.54064,-66.6269,9.1,271.1,273,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T06:17:07Z,40.54074,-66.63083,9,271.3,273,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T06:18:18Z,40.54085,-66.63474,9,271.6,273,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T06:19:27Z,40.54092,-66.6385,9,271.4,273,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T06:20:38Z,40.541,-66.64241,9,271.2,273,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T06:21:48Z,40.54106,-66.64619,9,271,273,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T06:22:57Z,40.54109,-66.64994,8.9,271.1,273,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T06:24:08Z,40.54117,-66.653809999999993,8.9,270.9,273,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T06:25:28Z,40.54125,-66.65821,9,271.4,273,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T06:26:38Z,40.54134,-66.66208,9,271.3,273,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T06:27:47Z,40.5414,-66.66578,8.9,270.8,272,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T06:28:58Z,40.54143,-66.66965,9,270,272,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T06:30:07Z,40.54143,-66.67345,9,270.4,273,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T06:31:27Z,40.54153,-66.6779,9,271.5,272,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T06:32:28Z,40.54158,-66.68121,9,271.6,272,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T06:33:47Z,40.5417,-66.68561,9,271.6,272,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-24T06:34:58Z,40.54179,-66.68948,9,271.7,272,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
